ostrava, nbfc, (7269639, 20513, 1330726)
ostrava, transinet, (7165750, 20001, 1346793)
paldiski, blt, (10977839, 1167, -12778259)
paldiski, cemelt_win, (11048146, 896, -12910231)
paldiski, ns_oil, (10997991, 896, -12737950)
paldiski, polarislines, (10884546, 1152, -12791289)
palermo, cargotras, (2310581, 1280, 18256494)
palermo, cesare_smar, (2305385, 1280, 18274485)
palermo, costruzi_win, (2234590, 15872, 18846619)
palermo, eolo_lines, (2159531, 1305, 18104902)
palermo, marmo, (2378789, 5186, 18837570)
paluel, nucleon, (-8622273, 3866, 52364)
panevezys, bhv, (11707792, 511, -7687092)
panevezys, cemelt_hal, (11724029, 511, -7676088)
panevezys, gnt, (11919211, 1280, -7950901)
panevezys, suprema, (11782096, 512, -7626563)
paris, batisse_hs, (-7714377, 4608, 1496581)
paris, bhv, (-7482093, 12288, 1068508)
paris, fle, (-7048862, 12291, 1178691)
paris, ika_bohag, (-7212207, 12288, 1369441)
paris, lisette_log, (-8190215, 10752, 1264337)
paris, tradeaux, (-7362013, 12288, 1227357)
paris, voitureux, (-8230439, 10755, 1259879)
parma, ini, (-864016, 7804, 8321116)
parma, piac, (-1161750, 8640, 8305702)
parma, spinelli, (-995773, 7167, 8531411)
parma, te_logistica, (-774235, 8763, 8584812)
parma, tesore_gust, (-665715, 9605, 8676487)
parnu, bhv, (11326305, 1541, -11614268)
parnu, marina_it, (11307666, 1536, -11516690)
parnu, onnelik, (11037058, 268, -11919345)
parnu, onnelik_a, (11812390, 987, -11441144)
parnu, renar, (11397515, 1499, -11676263)
parnu, suprema, (11485564, 1802, -11552132)
pecs, bcp, (7321369, 6081, 6735751)
pecs, euroacres, (7495341, 4295, 6885664)
pecs, tradeaux, (7455752, 6081, 6737321)
pescara, aaa, (3278329, 1280, 12059047)
pescara, cargotras, (3278927, 1280, 12076952)
pescara, cesare_smar, (3293786, 1280, 12033223)
pescara, costruzi_win, (3525257, 23539, 12640462)
pescara, ika_bohag, (3266187, 4608, 12242519)
pescara, ini, (3826334, 3814, 12555686)
pescara, quadrelli, (3156731, 8620, 12504275)
pescara, sal, (3251491, 6387, 12692707)
petersburg, aerobalt_ru, (15331729, 2048, -13810712)
petersburg, baltomors_ru, (14216232, 3558, -14028430)
petersburg, blt_ru, (15631266, 2048, -14505853)
petersburg, blt_yacht_ru, (14518313, 1807, -14287663)
petersburg, cont_port_ru, (14406472, 1613, -14306167)
petersburg, fintyre_ru, (16323700, 998, -14908563)
petersburg, ika_ru, (15763653, 1045, -14667014)
petersburg, ladoga_ru, (14703503, 2458, -15128958)
petersburg, nch_ru, (15748762, 3072, -14038034)
petersburg, pk_medved_ru, (14263689, 3559, -14085919)
petersburg, radus_ru, (15984286, 1427, -14804465)
petersburg, zelenye, (16046492, 1049, -14747146)
plymouth, euroacres, (-15291633, 12553, -2142188)
plymouth, eurogoodies, (-15376859, 12507, -1955910)
plymouth, stokes, (-15265500, 12574, -2004858)
plymouth, trameri, (-15334193, 12553, -2020916)
pori, bltmetal, (9106382, 1551, -15813154)
pori, cont_port, (8666941, 710, -15976075)
pori, lintukainen, (8959013, 2953, -15553265)
pori, ns_chem, (8801121, 225, -15960478)
pori, sal_fi, (8816105, 3056, -15646466)
poznan, fcp, (5845375, -883, -2333311)
poznan, kaarfor, (5827560, -883, -2342270)
poznan, stokes, (5792953, -883, -2349216)
poznan, tree_et, (6159542, 397, -2600828)
prague, eurogoodies, (3616875, 18526, 928564)
prague, quarry, (2861285, 20790, 631751)
prague, sellplan, (3600514, 18534, 958688)
prague, skoda, (4006112, 19164, 457885)
prague, tradeaux, (3739416, 18526, 971709)
pskov, baltomors_ru, (14734042, 2461, -11426188)
pskov, blt_ru, (14394096, 2569, -11380569)
pskov, bltmetal_ru, (14455364, 2516, -10970342)
pskov, ns_oil_ru, (14917052, 1810, -11430484)
pskov, suprema_ru, (14324811, 2560, -11148717)
reims, euroacres, (-5780226, 10516, 1416741)
reims, eurogoodies, (-6175801, 10193, 1567635)
reims, kaarfor, (-6181842, 10193, 1594375)
reims, quarry, (-5490228, 13568, 733460)
rennes, batisse_base, (-12335413, 9301, 1589135)
rennes, globeur, (-11858436, 14859, 2217216)
rennes, ika_bohag, (-12383498, 9216, 1619208)
rennes, lisette_log, (-11797618, 14859, 2178626)
rennes, voitureux, (-12365858, 10492, 2614111)
rezekne, baltomorsk, (14122816, 3123, -9318993)
rezekne, renat, (14060156, 2398, -9391449)
rezekne, rosmark, (14151755, 3129, -9298156)
rezekne, suprema, (14115494, 1280, -9160138)
riga, aerobalt, (11182128, 1879, -9357446)
riga, blt_yacht, (10314561, 528, -9996196)
riga, eviksi, (11247441, 1248, -8814214)
riga, kivi, (12053860, 1710, -9465173)
riga, lvr, (11360453, 1834, -9688820)
riga, marina_it, (11317277, 545, -9445314)
riga, nch, (11536097, 480, -9475226)
riga, ns_chem, (11440294, 445, -9505872)
riga, renat, (11446130, 445, -9467808)
riga, rosmark, (11567467, 1726, -9583851)
roma, aaa, (1662890, 1458, 12760019)
roma, aci, (1053810, 6171, 12671846)
roma, exomar, (1610402, 1646, 12813630)
roma, fattoria_f, (2441703, 5501, 13403851)
roma, fui, (1288710, 5338, 12365307)
roma, ika_bohag, (1685293, 4829, 12475544)
roma, ini, (2247249, 1784, 12471309)
roma, pp_chimica, (2221502, 5501, 13598522)
roma, tesore_gust, (2002999, 4856, 12473415)
roma, tras_med, (1677597, 1458, 12811254)
roscoff, gallia_ferry, (-13716685, 1792, 768274)
roscoff, lisette_log, (-13776581, 1792, 757290)
rostock, itcc, (1675569, -10, -4699325)
rostock, sellplan, (1705926, -38, -4702071)
rostock, tradeaux, (1725915, -38, -4693904)
rotterdam, posped, (-5145955, 7016, -2332019)
rotterdam, sanbuilders, (-5185421, 7034, -2240295)
rotterdam, transinet, (-5164926, 6775, -2308899)
rotterdam, wgcc, (-5185491, 7030, -2285396)
salzburg, euroacres, (2041529, 13267, 4260112)
salzburg, eurogoodies, (2374751, 14377, 4172393)
salzburg, quarry, (2102914, 16591, 4772834)
salzburg, sanbuilders, (2265663, 13368, 4138765)
salzburg, transinet, (2240792, 14377, 4162160)
sangiovanni, eolo_lines, (4912488, 765, 18166580)
sheffield, itcc, (-11010082, 11522, -6848544)
sheffield, quarry, (-11111380, 16264, -6546799)
sheffield, sellplan, (-10997645, 11471, -6907452)
sheffield, transinet, (-10936166, 11420, -6814486)
siauliai, bhv, (10842421, 3098, -7726762)
siauliai, blt, (11038847, 3055, -7673959)
siauliai, bltmetal, (11045895, 3052, -7726610)
siauliai, renat, (10989701, 1024, -7942360)
sodertalje, scania_fac, (6006563, 207, -11875563)
sosnovy_bor, severoatm_ru, (14070649, 1690, -13947351)
southampton, sellplan, (-11827901, 15030, -1920159)
southampton, transinet, (-11850205, 15033, -1972907)
southampton, tree_et, (-12017217, 14015, -2083015)
stavanger, ika_bohag, (-2680874, 4392, -12323860)
stavanger, ms_stein, (-2748161, 2548, -12655321)
stavanger, nord_crown, (-2699492, 4393, -12341876)
stavanger, ns_oil, (-2919629, 902, -12632804)
stavanger, polar_fish, (-2691875, 4392, -12290344)
stavanger, polarislines, (-2950347, 744, -12446870)
stavanger, renar, (-2920229, 902, -12659174)
stockholm, bhv, (6304945, 476, -12341046)
stockholm, ika_bohag, (6371518, 3177, -12112674)
stockholm, konstnr, (6284990, 0, -12235676)
stockholm, marina, (6254514, 999, -12629686)
stockholm, norr_food, (6284557, 3119, -12157749)
stockholm, norrsken, (6310633, 231, -12285053)
stockholm, ns_chem, (6718852, 2736, -12513435)
stockholm, scania_dlr, (6279204, 256, -12334482)
strasbourg, kaarfor, (-2849590, 8811, 2950181)
strasbourg, posped, (-2786321, 8607, 2930627)
strasbourg, quarry, (-3743167, 12388, 3458675)
strasbourg, trameri, (-2793856, 8736, 2956253)
strasbourg, wgcc, (-2788308, 8727, 2950973)
stuttgart, bcp, (-1304439, 9110, 2587311)
stuttgart, lkwlog, (-1314900, 9110, 2615993)
stuttgart, quarry, (-1516398, 16677, 1855627)
stuttgart, tree_et, (-1137537, 7538, 2688731)
suzzara, comoto, (-266514, 10240, 8210341)
suzzara, ini, (-120751, 9257, 8048464)
swansea, euroacres, (-14666620, 2245, -4464794)
swansea, kaarfor, (-14570685, 1093, -4321499)
swansea, posped, (-14501076, 1118, -4353399)
swansea, trameri, (-14480530, 939, -4332480)
szczecin, eurogoodies, (3869856, 11917, -3921917)
szczecin, itcc, (3848893, 11916, -3877592)
szczecin, transinet, (3847906, 11968, -3907803)
szeged, euroacres, (9186354, 6264, 6257933)
szeged, lkwlog, (9423747, 6156, 6299378)
szeged, posped, (9386116, 6156, 6346572)
szeged, trameri, (9492884, 6156, 6329508)
tallinn, aerobalt, (11569373, 768, -13062837)
tallinn, ateria, (11301778, 1334, -12414201)
tallinn, blt_yacht, (11255362, 1818, -12545162)
tallinn, bltmetal, (11254127, 768, -12891676)
tallinn, cont_port, (11940517, 1280, -13317240)
tallinn, lintukainen, (11861716, 1138, -13205866)
tallinn, marina_it, (11287945, 768, -13094025)
tallinn, nch, (11894849, 1138, -13136245)
tallinn, ns_oil, (11839640, 1138, -13193170)
tallinn, polarislines, (11353614, 768, -13168185)
tallinn, renar, (11136687, 1024, -12757997)
tallinn, scania_dlr, (11129582, 1024, -12790326)
tampere, fintyre, (10030635, 2454, -15696704)
tampere, ika_bohag, (10464194, 4150, -15777323)
tampere, radus, (9957161, 1447, -15421925)
tampere, renar, (10031204, 2837, -16059846)
tampere, suprema, (10692314, 768, -15906058)
tampere, viljo_paper, (9985400, 756, -15618046)
taranto, aaa, (6750380, 6400, 14594166)
taranto, acc, (6549081, 5120, 14615093)
taranto, cnp, (6537657, 5121, 14735386)
taranto, costruzi_win, (5879973, 18002, 14586839)
taranto, exomar, (6756729, 6400, 14580930)
taranto, ini, (6322219, 4037, 14395763)
taranto, marina_it, (6728843, 512, 14888562)
taranto, vitas_pwr, (6736818, 6400, 14583729)
tartu, blt, (13164985, 1710, -11684505)
tartu, kivi, (12331809, 1827, -12073984)
tartu, lintukainen, (13250950, 852, -12258148)
tartu, onnelik_a, (12781138, 1003, -12100846)
tartu, radus, (12799445, 1479, -11892646)
tartu, renat, (12810736, 1460, -12013742)
tartu, suprema, (13253874, 1528, -11901988)
terni, acc, (1806673, 5482, 11851993)
terni, pp_chimica, (1661353, 6042, 11927534)
terni, sal, (2503236, 3364, 11384522)
torino, euroacres, (-3147701, 12771, 7515750)
torino, fcp, (-3320971, 8534, 7940945)
torino, sellplan, (-3257169, 8618, 7987795)
torino, transinet, (-3315351, 9158, 7974379)
toulouse, bhv, (-9926205, 7272, 9135063)
toulouse, fle, (-10448002, 7674, 8941296)
toulouse, tradeaux, (-9951694, 7272, 9105485)
toulouse, wilnet_trans, (-9895189, 7272, 9131373)
travemunde, polarislines, (758436, 1084, -4634169)
trelleborg, aria_fd_trbg, (3004309, 256, -6791775)
trelleborg, polarislines, (2724591, 705, -6624431)
turku, aerobalt, (9378420, 4106, -14920323)
turku, blt_yacht, (9620360, 3846, -15082874)
turku, kivi, (9871388, 1280, -14661475)
turku, ladoga, (8847098, 1707, -14856451)
turku, nch, (9432864, 107, -14407335)
turku, renar, (9303845, 1225, -14387653)
uppsala, drekkar, (6120528, 4096, -13253984)
uppsala, gnt, (6135562, 4089, -13200468)
uppsala, ika_bohag, (6196089, 4096, -13218632)
uppsala, norr_food, (6148308, 4096, -13243995)
utena, agrominta, (13030278, 1881, -7902323)
utena, agrominta_a, (12687230, 3075, -7712140)
utena, blt, (13162848, 1792, -7538038)
utena, domdepo, (12892785, 1792, -7490679)
utena, kivi, (12429759, 1910, -7469575)
utena, nosko, (13130516, 1792, -7610253)
valmiera, baltomorsk, (12072604, 2048, -10289929)
valmiera, cemelt_fla, (12308079, 2560, -10481610)
valmiera, domdepo, (12469945, 5055, -10428575)
valmiera, eviksi_a, (12656066, 982, -10344035)
valmiera, gnt, (12453470, 5152, -10419884)
valmiera, lateds, (12224640, 2560, -10438207)
valmiera, ns_oil, (11950878, 1765, -10031002)
vasteraas, konstnr_hs, (5408932, 3107, -12881495)
vasteraas, norr_food, (5322885, 3047, -12938329)
vasteraas, renar, (5347937, 3072, -12899610)
vaxjo, bhv, (4080470, 3929, -8945152)
vaxjo, bjork, (3056158, 3297, -8862281)
vaxjo, drekkar, (4069451, 3929, -8969957)
vaxjo, nord_sten, (3856228, -4100, -8771415)
vaxjo, norr_food, (4042567, 3955, -8962790)
vaxjo, renar, (4133329, 3993, -8962732)
venezia, eurogoodies, (1240278, 6942, 7707550)
venezia, lkwlog, (1332286, 6994, 7691433)
venezia, sellplan, (1254402, 6980, 7682578)
ventspils, baltomorsk, (9599227, 1536, -9923651)
ventspils, eviksi_a, (9473720, 1316, -9544137)
ventspils, gnt, (9482869, 2048, -9872452)
ventspils, ns_oil, (9696886, 1408, -10177026)
ventspils, polarislines, (9402367, 1024, -9962036)
verona, bcp, (-78664, 9601, 7579918)
verona, euroacres, (-344276, 13559, 7168031)
verona, kaarfor, (-4142, 9128, 7563579)
verona, posped, (-46550, 9631, 7568218)
vilnius, aerobalt, (13021392, 2642, -6104644)
vilnius, bhv, (12812796, 2280, -6207866)
vilnius, gnt, (12721792, 2396, -6219034)
vilnius, ika_bohag, (12923230, 2275, -6419262)
vilnius, nch, (13016484, 3218, -6532803)
vilnius, nosko, (12705483, 2399, -6148175)
vilnius, viln_paper, (12350758, 2048, -6290485)
vilnius, volvo_dlr, (13120493, 2677, -6324141)
vyborg, baltomors_ru, (14052489, 1544, -15476562)
vyborg, domdepo_ru, (13885868, 1403, -15422377)
vyborg, kamen_ru, (14233166, 2789, -15701963)
vyborg, rosmark_ru, (13922449, 1380, -15447480)
warszawa, posped, (9468607, 11279, -2411852)
warszawa, sanbuilders, (9531415, 10292, -2427347)
warszawa, stokes, (9474610, 11005, -2378544)
warszawa, trameri, (9619583, 12413, -2308976)
wien, euroacres, (5173407, 20455, 3732188)
wien, eurogoodies, (5439359, 16591, 3642878)
wien, sellplan, (5429020, 16591, 3613517)
wien, stokes, (5506806, 16591, 3642890)
wroclaw, euroacres, (5743164, 3256, -158682)
wroclaw, eurogoodies, (6004727, 50, -436085)
wroclaw, quarry, (5623090, 3363, 288958)
wroclaw, trameri, (6037409, 0, -465615)
zurich, posped, (-2142476, 9891, 4665931)
zurich, stokes, (-2160135, 10016, 4700959)
zurich, tree_et, (-2052946, 9219, 4445283)
